coordinates,created_at,hashtags,media,urls,favorite_count,id,in_reply_to_screen_name,in_reply_to_status_id,in_reply_to_user_id,lang,place,possibly_sensitive,retweet_count,retweet_id,retweet_screen_name,source,text,tweet_url,user_created_at,user_screen_name,user_default_profile_image,user_description,user_favourites_count,user_followers_count,user_friends_count,user_listed_count,user_location,user_name,user_screen_name,user_statuses_count,user_time_zone,user_urls,user_verified
,Fri Apr 17 03:42:59 +0000 2020,,,,2,1250993129659854848,canlovepanda1,1250811140545802200,775007562592759800,ja,,,0,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",@canlovepanda1 でしょでしょう？晴れても降っても冷めてもタイム出なくても、清まる弁当は美味しいのです(・Д・)ノ,https://twitter.com/uraike/status/1250993129659854848,Mon Apr 23 08:33:19 +0000 2012,uraike,false,ZRXでビッグバイクジムカーナを頑張ったので、今はNSRで昇格を目指してます。セロー250でエンデューロも頑張りたい (・Д・)ノ,2444,546,439,8,,Uraike,uraike,39593,,http://egymclub.exblog.jp/,false
,Thu Mar 12 18:52:18 +0000 2020,,,,1,1238176006050959360,DrCSWilliam,1237804934759882800,298619241,en,,,0,,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",@DrCSWilliam Can you direct just an EMT to the best info you've found?,https://twitter.com/SarahTortolini/status/1238176006050959360,Fri Apr 01 15:36:11 +0000 2016,SarahTortolini,false,"FUCKING gorgeous and tough as nails!

$Vegasgirly1",16233,17616,1363,42,"Las Vegas, NV",Sarah-AEMT.,SarahTortolini,5519,,,false
,Sat Mar 28 07:16:33 +0000 2020,,,,0,1243799117828108288,maDube_,1243627724742242300,310514972,en,,,0,,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",@maDube_ Is the hydro chloroquine solution also mythical or we can't afford it?,https://twitter.com/Dhuve6/status/1243799117828108288,Thu Aug 20 16:41:32 +0000 2015,Dhuve6,false,I am what the Lord made me and I love my freedom.,160,69,117,0,Zimbabwe,Dubz,Dhuve6,1976,,,false
,Sat Mar 28 02:14:06 +0000 2020,COVID19,,,0,1243723006779817984,maDube_,1243627724742242300,310514972,en,,,0,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",@maDube_ So what are the facts about #COVID19  my sister?.,https://twitter.com/clemencebeseni/status/1243723006779817984,Thu Mar 23 19:59:16 +0000 2017,clemencebeseni,false,African King👑,4206,220,749,0,Africa.🖤,Bad apple!.,clemencebeseni,2662,,,false
,Fri Apr 10 15:45:45 +0000 2020,,,,3,1248638307803762688,realTuckFrumper,1248606541793489000,55060090,en,,,0,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","@realTuckFrumper It’s not affecting them, these people live in rural America. Unless the virus sweeps through small towns, they will never believe it’s nothing more than the flu.",https://twitter.com/jo_journey2912/status/1248638307803762688,Thu Jun 09 22:43:25 +0000 2016,jo_journey2912,false,"45, BiCD/Questioning Queer 🏳️‍⚧️🏳️‍🌈, Truck Driver, USAF vet, Virgo ♍️, history, music & nature lover.",179023,4985,1709,11,"Illinois, USA; St. Louis, MO",Jodie,jo_journey2912,15066,,,false
,Thu Apr 16 19:52:19 +0000 2020,,,,3,1250874682473144320,TimOBrien,1250848833069875200,20742461,en,,,0,,,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","@TimOBrien @__Chimaera It’s the common cold, Tim! It’s the common cold!",https://twitter.com/dgmuir/status/1250874682473144320,Fri May 20 17:12:16 +0000 2011,dgmuir,false,"#RESIST Biologist, married to immunologist. SA-Md-Hi-Ca-SA-NY. If you like something I said, why not follow me? it’s good for my psyche & I follow back.",18092,2654,4192,6,"Brooklyn, New York",Dave Muir,dgmuir,37082,,,false
,Fri Mar 13 14:25:44 +0000 2020,,,,885,1238471310516387840,,,,en,,,124,,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Spain is now in an Alert status
Everything will be closed, just supermarkets and pharmacies will stay open. 
And in hospitals we don't have enough beds. We're collapsing. Great...",https://twitter.com/__gaciria/status/1238471310516387840,Thu Sep 26 09:30:16 +0000 2013,__gaciria,false,"|| || The moment that I face myself at the lowest, it happens to be when I’m high up in the sky || || she/her",87816,57754,1569,363,,Ria⁷◾ 🧈|| SLOW || ᴮᴱ ||,__gaciria,136803,,,false
,Wed Mar 11 00:25:01 +0000 2020,,,,1,1237534961332187136,swiftlyamanda13,1237534484406263800,618706205,en,,,0,,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",@swiftlyamanda13 HONESTLY I am wondering the same thing??? and like it is stressing me out that all these places are closing FOR WHAT,https://twitter.com/mydreamIands/status/1237534961332187136,Sat Apr 06 16:04:30 +0000 2019,mydreamIands,false,hope ur ok,46536,774,332,24,she/her • 21,katie is sour,mydreamIands,22279,,,false
,Tue Mar 31 06:28:40 +0000 2020,,,,0,1244874233857093632,,,,in,,,1967,1244623756422549504,BiLLYKHAERUDIN,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",RT @BiLLYKHAERUDIN: 283 jenazah di Jakarta dimakamkan dg protap penanganan Covid-19. Sampai kapan sih harus mengerti kalimat sederhana bahw…,https://twitter.com/jokobaskoro72/status/1244874233857093632,Wed Jul 29 14:42:17 +0000 2015,jokobaskoro72,false,,22497,403,1509,2,,Joko Baskoro,jokobaskoro72,11829,,,false
,Sat Apr 11 15:17:44 +0000 2020,,,,0,1248993644172005376,HillReporter,1248762939261116400,16790005,en,,,0,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","@HillReporter @realTuckFrumper Not only Coronavirus, but life in general.",https://twitter.com/bcallen22/status/1248993644172005376,Tue Mar 15 05:51:40 +0000 2011,bcallen22,false,"Old, fat, ugly and snarky",21798,184,852,1,,NotDeadYet,bcallen22,14490,,,false
,Sun Apr 19 20:58:02 +0000 2020,,https://twitter.com/_KJKelly/status/1251978384453906432/photo/1,,0,1251978384453906432,THEshabbs,1251973393324351500,280012239,en,,false,0,,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","@THEshabbs @MrMontagoose Yes, they do, though it is incomplete and provisional, as it can take months for all of the death certificate data to the CDC from the states. Here is chart of weekly pneumonia deaths  through April 4. Pneumonia deaths are spiking, as one would expect. https://t.co/FEGSTiOhSX",https://twitter.com/_KJKelly/status/1251978384453906432,Fri Aug 23 01:36:54 +0000 2013,_KJKelly,false,"Depression survivor - ADD adventurer. If I retweet a gif, you can assume it made me snort, or mutter 'What the hell?' I don't know where my cowboy hat is.",29542,940,3009,23,,Ken Kelly,_KJKelly,25603,,https://twitter.com/search?q=from%3A_KJKelly,false
,Sat Feb 29 22:48:49 +0000 2020,,,https://www.bloomberg.com/opinion/articles/2020-02-26/coronavirus-complacency-is-worse-than-panic,10,1233886870599110656,davidfickling,1233886228275028000,233913342,en,,false,3,,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","So don't panic but please don't be complacent.

Lots of tech/finance types are still talking about this as if it's no big deal.

Virologists and epidemiologists are taking it far more seriously.
 https://t.co/DK3joYkZwE",https://twitter.com/davidfickling/status/1233886870599110656,Tue Jan 04 12:10:02 +0000 2011,davidfickling,false,"Baking hot takes at @bopinion. Asia commodities/transport/energy/trade. Migrant, 👫 to @kmac. These are my views. If you don't like them, well, I have others.",20994,16382,6930,392,Sydney,David Fickling,davidfickling,35497,,https://www.bloomberg.com/authors/AQrSL0m_2u4/david-fickling,true
,Sat Apr 11 00:08:33 +0000 2020,,https://twitter.com/changemustcome7/status/1248764840950280192/photo/1,,0,1248764840950280192,HillReporter,1248762939261116400,16790005,en,,false,0,,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",@HillReporter No surprise they are being told what to say by the white house. We know what's going on with that said I NEVER WATCH FOX. Bugs bunny is better. https://t.co/05b0X7YaGW,https://twitter.com/changemustcome7/status/1248764840950280192,Sun Feb 05 20:21:21 +0000 2017,changemustcome7,false,R.N. 36 years. Mom*Votes BLUE. Democracy must be saved. Jesus Follower*TRUTH must be told  #Resist WEAR THE MASK. Followed by #TeamPelosi Get the VACCINE.,150555,16564,18198,17,Blue dot in red state,KY R.N. Votes Blue😷✊🏿✊🏿,changemustcome7,144173,,,false
,Wed Apr 08 13:20:55 +0000 2020,,https://twitter.com/UsmanAhmad_iam/status/1247877081507209216/photo/1,,35,1247877081507209216,,,,en,,false,18,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Once again with the help of our designer @ArsalaanQamar we have designed a fun information graphic to continue to help raise awareness of about the coronavirus. During the lockdown we are hoping to release a graphic or meme everyday so please check them out and share them widely. https://t.co/2Fi52QfxK7,https://twitter.com/UsmanAhmad_iam/status/1247877081507209216,Sat Jun 05 07:32:16 +0000 2010,UsmanAhmad_iam,false,"Bylines and photos in @vice, @guardian, @popula, @ForeignPolicy, @savuer and others. Proud owner of a rusty bicycle.",11584,11745,939,38,,Usman,UsmanAhmad_iam,54483,,https://www.instagram.com/usmanahmad.iam/?hl=en,false
,Mon Mar 23 09:15:11 +0000 2020,,,,0,1242017033857966080,Ian_Fraser,1241890738755047400,93618872,en,,,0,,,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",@Ian_Fraser @ManvBrain This tweet should carry a warning to anyone with an ounce of imagination - you might go rigid with fright.,https://twitter.com/franjangle/status/1242017033857966080,Fri Aug 07 12:14:12 +0000 2009,franjangle,false,cynical optimist /reddish Green/eco-upgrader/granma,64309,974,948,73,Brighton,🍃🇪🇺🍃🕷FFFFF.. brexit is forever bonkers,franjangle,68280,,http://www.brightgreenhomes.co.uk,false
,Mon Mar 23 11:05:32 +0000 2020,,,http://www.orthomolecular.org/resources/omns/v16n16.shtml,0,1242044806542422016,Ian_Fraser,1241890738755047400,93618872,en,,false,0,,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","@Ian_Fraser @stevemiddi1 @ManvBrain at the same time, people should learn about vitamin C. Shanghai Gov officially recommends vitamin C for Covid-19 ~ https://t.co/hDXQkN9hNd",https://twitter.com/ConsiderThis1/status/1242044806542422016,Sun Mar 08 19:06:55 +0000 2009,ConsiderThis1,false,"A tall old blonde taking a stand against corruption. But it's a struggle. 

What you don't know about B12 could hurt you. https://t.co/ZIyC1E9Zl7",3452,12467,10821,406,"Santa Fe, New Mexico",Karen Kline,ConsiderThis1,433487,,https://health-boundaries.com/vitamin-b12-and-fingernails/,false
,Tue Mar 31 06:12:34 +0000 2020,,,,5,1244870181106716672,,,,en,,,1,,,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","“We’ve never closed down the country for the flu,” Trump said last week. “So you say to yourself, what is this all about?”

- President Imbecile.",https://twitter.com/misosusanowa/status/1244870181106716672,Wed Apr 06 13:28:42 +0000 2011,misosusanowa,false,"Omniverse netizen, digital denizen, creator & commentator. The ghost of Dorothy Parker sometimes possesses me.",40638,1623,671,154,inbetween,Baby can you dig your man?,misosusanowa,168394,,http://gomiso.blogspot.com,false
,Sun Mar 22 19:23:28 +0000 2020,,,,2,1241807727371800576,rise_alien,1241805420181758000,1021581527707275300,en,"Novi, MI",,0,,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","@rise_alien Exactly...
He got rid of the intelligence committees established by Obama, then blamed Obama because he ""inherited"" an obsolete response system.
TRUMP DISMANTLED THE RESPONSE SYSTEM!!!",https://twitter.com/AlbertBAYER1/status/1241807727371800576,Thu Mar 03 23:58:19 +0000 2016,AlbertBAYER1,false,"Medical consultant/dad/physician/RESISTER/U-M sports/
🤬Trump🤬",160181,3677,4675,6,"Michigan, USA",ALBERT,AlbertBAYER1,21982,,,false
,Wed Mar 04 18:26:54 +0000 2020,,,,1,1235270508859490304,Marmas110189,1235267210974613500,974846751235428400,en,,,0,,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","@Marmas110189 I am lucky that my mama is right along with me, she gets it. She is frail, and I worry so much, but she is dug in, and is being vigilant. I reckon I can be grateful for that.",https://twitter.com/AnnaMarieHaney3/status/1235270508859490304,Mon Nov 25 17:36:26 +0000 2019,AnnaMarieHaney3,false,"Writer, Even Deeper State, Making good trouble. #Resist #VoteBlue",17137,638,1107,1,North Carolina,Lilla,AnnaMarieHaney3,21084,,,false
,Fri Mar 13 07:04:08 +0000 2020,,,,1,1238360177059024896,JoeyLovesTifa,1238143220321783800,4560102796,en,,,0,,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","@4A_Ci Some people are saying that this can be human caused, or that there's many more people dying of other diseases, that other countries face worse problems.And all this can be truth. But it doesn't make this situation less worrying. People who ignores, they haven't seen it near yet",https://twitter.com/Karolinechka/status/1238360177059024896,Wed Oct 30 20:22:30 +0000 2013,Karolinechka,false,"Born to be a Princess-Monkey 
🐈🍡🍣🍜🏔️⛸️
FigureSkating, Travel, Wagner, Mountains, Cats. 
Those are my life motivations (+ eating) 
+30 Old Lady",27726,185,636,3,Europe,✨🌸LadyCastorp🌸✨,Karolinechka,6124,,http://Instagram.com/LadyCastorp,false
,Thu Mar 12 20:34:26 +0000 2020,,,,2,1238201707311452160,chiburahakkai,1238200033675079700,2998018856,en,,,0,,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",@chiburahakkai Exactly that! It's about protecting those who are most endangered by the virus. And protecting the doctors and nurses that have to try everything to help those worst cases.,https://twitter.com/JoeyLovesTifa/status/1238201707311452160,Mon Dec 21 19:30:17 +0000 2015,JoeyLovesTifa,false,"She/Her - 33 - ENFP
Figure Skating ⛸, Final Fantasy 🎮, Comic Book stuff 📚, Avatar (AtlA&LoK) 🌬, Duskwood 👻, Music 🎶🤟",52577,1338,548,15,,Joey | Yuzuru Hanyu saved my 2020,JoeyLovesTifa,18344,,,false
,Fri Mar 13 07:07:03 +0000 2020,,,,1,1238360913146716160,JoeyLovesTifa,1238143220321783800,4560102796,en,,,0,,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","@4A_Ci Salons situation: schools/universities cloosing (problems for the parents) culture events and places cloosing (myself, uncertainty about money) uncertainty about little enterprises and self-employees. And the health system! If it is full, it is because there's emergency.",https://twitter.com/Karolinechka/status/1238360913146716160,Wed Oct 30 20:22:30 +0000 2013,Karolinechka,false,"Born to be a Princess-Monkey 
🐈🍡🍣🍜🏔️⛸️
FigureSkating, Travel, Wagner, Mountains, Cats. 
Those are my life motivations (+ eating) 
+30 Old Lady",27726,185,636,3,Europe,✨🌸LadyCastorp🌸✨,Karolinechka,6124,,http://Instagram.com/LadyCastorp,false
,Wed Mar 11 02:24:24 +0000 2020,フェザーアクア,,,0,1237565002942279680,,,,ja,,,1101,1237519447994187776,featheraqua_jp,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","RT @featheraqua_jp: #フェザーアクア　プレゼントキャンペーンに参加して豪華商品をGET😌👏

1.@featheraqua_jp をフォロー
2.この投稿をRTもしくは指定のハッシュタグをつけて投稿
3.抽選で100名様に豪華商品が当たる！

詳しくはこちら…",https://twitter.com/rieplove1/status/1237565002942279680,Sat Oct 22 15:15:01 +0000 2016,rieplove1,false,"2018/10～懸賞🌸コスメ💄美味しいもの全部🍰西川貴教💓大好き主婦😍
当選報告は必ずさせて頂きます🌈途中からですが#rie-ploveの当選報告(2019/7〜)～#りえPらぶの当選報告🍊豆っ子🌱

LINE登録、副業、エロ🆖
#懸賞好きさんと繋がりたい",152774,5319,5832,8,日本,りえPらぶ💓,rieplove1,181236,,https://www.amazon.jp/hz/wishlist/ls/1UKC9A7E556A5?ref_=wl_share,false
,Thu Mar 19 04:38:50 +0000 2020,,,,0,1240497937576230912,Gary22k,1240237378041778200,2458863688,en,,,0,,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","@Gary22k There seems to be conflicting information from a variety of truly authoritative sources....given the newnnes and novelty of the virus, this is to be expected... i still think we're over reacting, but should practice basic hygiene protocols.",https://twitter.com/Cynicalunikorn/status/1240497937576230912,Sat Mar 19 19:26:49 +0000 2016,Cynicalunikorn,false,"Passionately Curious. A strange mix of Liberal , and Conservative.",28200,332,1441,6,Right here,Truth Seeker,Cynicalunikorn,19420,,,false
,Tue Apr 07 13:47:49 +0000 2020,,,,31,1247521464913461248,ScottAdamsSays,1247519795114700800,2853461537,en,,,1,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",@ScottAdamsSays Question for you: how many of those will be your loved ones?,https://twitter.com/fcouto/status/1247521464913461248,Tue Apr 21 20:39:48 +0000 2009,fcouto,false,Enthusiast about using data to solve business problems. Consultant @Microsoft. Tweets are my own. 🇧🇷🇨🇦,3890,272,378,31,"Victoria, BC",Nate Couto,fcouto,2652,,,false
,Fri Apr 10 18:21:36 +0000 2020,,,https://www.businessinsider.com/coronavirus-trump-told-governors-get-medical-equipment-on-their-own-2020-3,1,1248677527666577408,SumatraSue,1248653648021708800,872782286,en,,false,0,,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","@SumatraSue @Q_Estrada @BMoreDefiant @SoPhillyFred @WHurensohn @Budleo_Morgan @KirschenmanReid @MollySam1986 @EA_6Bjunkie @locations131 @DianeAzarian @bubncheryl @MarkWEccleston @IanLStrain @fred_rulz @LiberalismReal @Failedwriter3 @ClintonServer @claret_and_blur @goldblackorange @VinceGottalotta @Lynnevere @DisLoyalBot @BeJamesMadison1 @wuwu_wally @Spoonhead8 @JustinW37323955 @Ronald_1959 @chris19052 @Kamakaze99 @Lucanesque @Amicusc54803237 @SSPMk21 @Pady_oFurniture @MontereyH @DanielKTabeling @Deborah89847324 @charr68204 @ClodaghSnarks @trakkernews @ElizabethQE20 @dinmark2 @magamaga45 @RationalCalm @mjccatcher @BudaNot @love_my_2cats I looked at my sentence. I don't care if you don't like the way it's worded but that's exactly what he is saying. He's gotten you cult 45 ppl to believe that none of this is his fault. Now you all obediently blame the governors and Dr. Fauci.
Praise tRump!
https://t.co/JgtNeuenDe",https://twitter.com/RepublicanRehab/status/1248677527666577408,Thu Sep 08 15:15:42 +0000 2011,RepublicanRehab,false,"The Mueller Report did show that the Traitor-ex-in-chief, the 🍊💩👛 tRump obstructed justice and campaign colluded with Russians
#Resist #BLM 🏳️‍🌈",7066,2316,3269,44,"Los Angeles, CA",GET THE JAB!,RepublicanRehab,90686,,,false
,Sun Mar 22 19:16:09 +0000 2020,,,,1,1241805884994383872,rise_alien,1241805420181758000,1021581527707275300,en,,,0,,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","@rise_alien Honestly, I'm just getting tired of all the winning. 🤣",https://twitter.com/IM_Reviewer/status/1241805884994383872,Sat Jun 20 20:13:59 +0000 2009,IM_Reviewer,false,"Dad. Husband. Engineer. Fighter of racism, sexism, bigotry, and science denial.",6355,1018,834,34,"Denver, Colorado",Frank,IM_Reviewer,9159,,,false
,Wed Mar 18 13:03:54 +0000 2020,,,,1,1240262653743955968,zilevandamme,1240253773785727000,71534367,en,,,0,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",@zilevandamme Doubling down on his stance and grift.,https://twitter.com/Gary22k/status/1240262653743955968,Fri Apr 04 02:32:35 +0000 2014,Gary22k,false,"Opstoker, optimist and chief bottle-washer at AIM (Abantu Integrity Movement). Views are my own but totally biased towards the best little city in the world",68456,3065,5001,24,"Gqeberha/PE, South Africa",Gary M Koekemoer,Gary22k,53591,,,false
,Thu Mar 12 20:47:53 +0000 2020,,,,2,1238205091909267456,GregoryMcKelvey,1238204465624170500,193958168,en,,,0,,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","@GregoryMcKelvey Except this has 10-60 times higher death rate. (60 times in Italy, where it's 6%, 4% | 40 times in Wuhan.)",https://twitter.com/SnarkySteff/status/1238205091909267456,Fri Apr 25 06:35:36 +0000 2008,SnarkySteff,false,"Canadian. Writer. Recovering nomad; 25 countries, 4 years. It was worth it. Food nerd. Writes for $. Oxford commas are the hill I'll die on. (she/her)",22708,6079,3466,513,"Victoria, British Columbia","Steffani Cameron, Deep State Operative",SnarkySteff,266406,,https://nomadnomore.substack.com/,false
,Wed Mar 11 00:27:12 +0000 2020,,,,2,1237535508596588544,mydreamIands,1237534961332187100,1114559513041035300,en,,,0,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","@kvtiebabie it’s blown wayyyy out of proportion, I get trying to protect those who aren’t able to fight off a virus like it but the rest of us will be fine it’s so ridiculous🙄",https://twitter.com/swiftlyamanda13/status/1237535508596588544,Tue Jun 26 03:58:00 +0000 2012,swiftlyamanda13,false,"22 | Taylor Swift is my one and only, my lifeline | certified nursing assistant | future nurse🩺",90732,5979,754,86,chicago,amanda,swiftlyamanda13,48167,,,false
,Sat Apr 11 17:40:06 +0000 2020,,,,0,1249029472319344640,HillReporter,1248762939261116400,16790005,en,,,0,,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","@HillReporter @realTuckFrumper At this point, those people are a lost cause.",https://twitter.com/JohnnieBrooklyn/status/1249029472319344640,Mon Aug 31 21:42:55 +0000 2015,JohnnieBrooklyn,false,You can not be a trump supporter AND a Christian. Pick a side.,11799,79,133,1,,Jack Brooklyn,JohnnieBrooklyn,5032,,,false
,Tue Apr 21 12:36:34 +0000 2020,,,,1,1252576964591919104,traci_warhurst,1252482761400766500,768453142023401500,en,,,0,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",@traci_warhurst “Keep”,https://twitter.com/JamesFLoveIV/status/1252576964591919104,Sun Mar 06 02:12:58 +0000 2016,JamesFLoveIV,false,Author of “System Failure” Named one of the top 9 Civil Rights books of 2021. https://t.co/Fg31hg8gZ7,47837,9751,10272,22,United States,James F. Love IV,JamesFLoveIV,76798,,,false
,Sat Feb 29 22:44:05 +0000 2020,,,,5,1233885679538466816,davidfickling,1233884365181968400,233913342,en,,,0,,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Anyone reading this has almost certainly lived through a pandemic, the H1N1 swine flu in 2009, but we were lucky there that it was extremely mild with a fatality rate not much different to seasonal flu.",https://twitter.com/davidfickling/status/1233885679538466816,Tue Jan 04 12:10:02 +0000 2011,davidfickling,false,"Baking hot takes at @bopinion. Asia commodities/transport/energy/trade. Migrant, 👫 to @kmac. These are my views. If you don't like them, well, I have others.",20994,16382,6930,392,Sydney,David Fickling,davidfickling,35497,,https://www.bloomberg.com/authors/AQrSL0m_2u4/david-fickling,true
,Sat Feb 29 22:38:51 +0000 2020,,,,4,1233884365181968384,davidfickling,1233883513809584000,233913342,en,,,0,,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","One of those five pandemics, the Russian flu, appears to have been just an old defrosted flu strain from a laboratory. People alive in the 1950s were immune, and the virus was weirdly similar to earlier ones. So really we're down to four truly novel pandemics.",https://twitter.com/davidfickling/status/1233884365181968384,Tue Jan 04 12:10:02 +0000 2011,davidfickling,false,"Baking hot takes at @bopinion. Asia commodities/transport/energy/trade. Migrant, 👫 to @kmac. These are my views. If you don't like them, well, I have others.",20994,16382,6930,392,Sydney,David Fickling,davidfickling,35497,,https://www.bloomberg.com/authors/AQrSL0m_2u4/david-fickling,true
,Tue Mar 31 06:31:51 +0000 2020,,,,0,1244875035497631744,brouhaha,1244872708774453200,9296352,en,,,0,,,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","@brouhaha It's like the bs ""we have xxxxx amount of traffic deaths in a year so what's the big"" etc

not all in one country.
not in a month's time.

The numbers are surpassing the numbers from _all_three_world_wars_plus_Vietnam.

People cannot imagine such a thing, such  deathnumbers.",https://twitter.com/misosusanowa/status/1244875035497631744,Wed Apr 06 13:28:42 +0000 2011,misosusanowa,false,"Omniverse netizen, digital denizen, creator & commentator. The ghost of Dorothy Parker sometimes possesses me.",40638,1623,671,154,inbetween,Baby can you dig your man?,misosusanowa,168394,,http://gomiso.blogspot.com,false
,Thu Mar 12 20:55:32 +0000 2020,,,,2,1238207019909369856,GregoryMcKelvey,1238204465624170500,193958168,en,,,0,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",@GregoryMcKelvey Well it isn’t just like the flu bc we don’t have a vaccine. And we won’t for quite some time.  If ever.,https://twitter.com/Deb3921/status/1238207019909369856,Wed Oct 03 16:28:46 +0000 2012,Deb3921,false,,56632,142,249,0,,Deb3921,Deb3921,13564,,,false
,Sat Feb 29 22:25:02 +0000 2020,,,,0,1233880885444763648,,,,ja,,,0,,,"<a href=""http://twittbot.net/"" rel=""nofollow"">twittbot.net</a>","0107 私たちは人体の複雑な構造について学習した。
We studied a complex mechanism of the human body.",https://twitter.com/v12kldt/status/1233880885444763648,Mon Mar 30 20:09:48 +0000 2015,v12kldt,true,キクタン 0001 ～ 0112,0,25,5,1,,v12kldt,v12kldt,87681,,,false
,Sun Apr 26 14:47:48 +0000 2020,,,,2,1254421929865314304,mohumohupandap,1254403541080277000,847980430053617700,ja,,,0,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","@mohumohupandap いやわかるー！！！
メガネのツルにかけてると少し楽よ💚

私の手作りマスクのゴムは、
ふわふわ毛糸だから痛くならないよ(*´艸`)ﾌﾟﾌﾟ",https://twitter.com/sajyuna/status/1254421929865314304,Fri Jan 05 09:40:45 +0000 2018,sajyuna,false,安田顕様💚KTGウォカさん💚 エヴァ😍好きな人と絡めたら嬉しい(*´艸`*) フォロー歓迎致します💚,78279,392,770,2,,さなくま,sajyuna,35362,,,false
,Fri Apr 10 18:44:04 +0000 2020,,,,1,1248683183106936832,RepublicanRehab,1248677527666577400,370157198,en,,,0,,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",@RepublicanRehab @SumatraSue @BMoreDefiant @SoPhillyFred @WHurensohn @Budleo_Morgan @KirschenmanReid @MollySam1986 @EA_6Bjunkie @locations131 @DianeAzarian @bubncheryl @MarkWEccleston @IanLStrain @fred_rulz @LiberalismReal @Failedwriter3 @ClintonServer @claret_and_blur @goldblackorange @VinceGottalotta @Lynnevere @DisLoyalBot @BeJamesMadison1 @wuwu_wally @Spoonhead8 @JustinW37323955 @Ronald_1959 @chris19052 @Kamakaze99 @Lucanesque @Amicusc54803237 @SSPMk21 @Pady_oFurniture @MontereyH @DanielKTabeling @Deborah89847324 @charr68204 @ClodaghSnarks @trakkernews @ElizabethQE20 @dinmark2 @magamaga45 @RationalCalm @mjccatcher @BudaNot @love_my_2cats As I've said. You have a local and state government for a reason.They should have been prepared and according to actual data not assumptions they were. Every hospital that needed ventilators had ventilators.They were basing shortages on the model Fauci used. Lies or incompetence?,https://twitter.com/Q_Estrada/status/1248683183106936832,Mon Jul 06 22:26:16 +0000 2009,Q_Estrada,false,"Texan American-Christian-Southern Gentleman
Democracy dies to the left",15236,1140,2049,7,"Texas, USA",Estrada511,Q_Estrada,39845,,,false
